SYS_ID	FKS_META_T	SHORT_DSC	LGC_ID	INACTV_IND	CATEGORY_ID	OTHER_CD	LONG_DSC
5418	PLCG_RNC	Complaint on Foster Home	0021	N	 	23	 
5419	PLCG_RNC	Fost- Adopt Placement	0022	N	 	24	 
5420	PLCG_RNC	Foster Home/Agency Request	0023	N	 	25	 
5422	PLCG_RNC	Licensed Substitute Care Provider Moved	0024	N	 	27	 
5423	PLCG_RNC	Lower Level of Care Required	0025	N	 	28	 
5424	PLCG_RNC	Minor Mother Needs to be Placed w/ Child	0026	N	 	29	 
5425	PLCG_RNC	Moved from Emergency Shelter	0027	N	 	30	 
6311	PLCG_RNC	Child Adjudged 601/602	0028	N	 	31	 
5421	PLCG_RNC	Higher Level of Care Required	0029	N	 	26	 
5535	PLCG_RNC	Adoptive Placement Agreement Signed	0030	N	 	21	 
6527	PLCG_RNC	Tribal Customary Adoption	0040	N	 	32	 
6796	PLCG_RNC	Moved to SILP	0041	N	 	33	 
6797	PLCG_RNC	Moved to THPP/THP+FC	0042	N	 	34	 
6798	PLCG_RNC	Moved Between Probation & Child Welfare	0043	N	 	35	 
6799	PLCG_RNC	NMD Moved to Unapproved Placement	0044	N	 	36	 
6800	PLCG_RNC	FFACH Changed Agencies	0045	N	 	37	 
6801	PLCG_RNC	Change of Address for Facility	0046	N	 	38	 
6802	PLCG_RNC	Moved to NFC Placement	0047	N	 	39	 
6831	PLCG_RNC	NMD Decision	0048	N	 	40	 
6699	PMT_ENDC	AWOL/Abducted	0010	N	 	 	 
6700	PMT_ENDC	Educational Needs Changed	0020	N	 	 	 
6701	PMT_ENDC	Placement Change	0030	N	 	 	 
6702	PMT_ENDC	Promoted/Graduated	0040	N	 	 	 
6703	PMT_ENDC	Returned Home	0050	N	 	 	 
6704	PMT_ENDC	Other	0060	N	 	 	 
6705	PMT_LVLC	Ed Trvl - Public Trans Flat Rate	0010	N	 	 	 
6706	PMT_LVLC	Ed Trvl - Private Trans 4 - 8 miles	0020	N	 	 	 
6707	PMT_LVLC	Ed Trvl - Private Trans 9 - 13 miles	0030	N	 	 	 
6708	PMT_LVLC	Ed Trvl - Private Trans 14 - 18 miles	0040	N	 	 	 
6709	PMT_LVLC	Ed Trvl - Private Trans 19 - 23 miles	0050	N	 	 	 
6710	PMT_LVLC	Ed Trvl - Private Trans 24 or more miles	0060	N	 	 	 
1443	POP_SRVC	Behavioral Difficulties (runaway, lying)	0001	N	 	 	 
1444	POP_SRVC	Children needing Therapeutic Environment	0002	N	 	 	 
1445	POP_SRVC	Children with Eating Disorders	0003	N	 	 	 
1446	POP_SRVC	Developmentally Disabled Children	0004	N	 	 	 
1447	POP_SRVC	Drug/Alcohol Abusing Children	0005	N	 	 	 
3220	POP_SRVC	Drug Exposed	0006	N	 	 	 
1448	POP_SRVC	Emotionally Disturbed(depressd/suicidal)	0007	N	 	 	 
3221	POP_SRVC	Fost - Adopt	0008	N	 	 	 
3222	POP_SRVC	Health Difficulties	0009	N	 	 	 
1449	POP_SRVC	Medically Fragile Children	0010	N	 	 	 
1450	POP_SRVC	Mentally Disabled Children	0011	N	 	 	 
1451	POP_SRVC	Non ambulatory Children	0012	N	 	 	 
1452	POP_SRVC	Physically handicapped Children	0013	N	 	 	 
1453	POP_SRVC	Pregnant Children	0014	N	 	 	 
1454	POP_SRVC	Sexually Abused Children	0015	N	 	 	 
3223	POP_SRVC	Special	0016	N	 	 	 
3224	POP_SRVC	Specialized Adolescent Care	0017	N	 	 	 
1455	POP_SRVC	Violent Children	0018	N	 	 	 
5641	POP_SRVC	LA - After Hours	0019	N	 	 	 
5642	POP_SRVC	LA - Contract Homes	0020	N	 	 	 
5643	POP_SRVC	LA - Congregate Care	0021	N	 	 	 
5644	POP_SRVC	LA - D Homes	0022	N	 	 	 
5645	POP_SRVC	LA - F Homes	0023	N	 	 	 
5646	POP_SRVC	LA - Home Connection	0024	N	 	 	 
5647	POP_SRVC	LA - P Homes	0025	N	 	 	 
1460	PRIVLG_C	Access Authority	0001	N	 	 	 
1461	PRIVLG_C	Interface Authority	0002	N	 	 	 
1462	PRIVLG_C	Limited Access Authority	0003	N	 	 	 
1463	PRIVLG_C	Override Authority	0004	N	 	 	 
1464	PRIVLG_C	Assignment Match	0005	Y	1460	 	 
1465	PRIVLG_C	Bulletin Administrator	0006	N	1460	 	 
1466	PRIVLG_C	Closed Case/Referral Update	0007	N	1460	 	 
1467	PRIVLG_C	Code Table Maintenance	0008	Y	1460	 	 
3295	PRIVLG_C	County License Case Management	0009	N	1460	 	 
1468	PRIVLG_C	CWS Case Management System	0010	N	1460	 	 
1469	PRIVLG_C	Fingerprint Management Reports	0011	N	1460	 	 
1470	PRIVLG_C	Fingerprint Services	0012	N	1460	 	 
1471	PRIVLG_C	Program Management Reports	0013	N	1460	 	 
1472	PRIVLG_C	Resource Management	0014	N	1460	 	 
1473	PRIVLG_C	Resource Mgmt Placement Facility Maint	0015	N	1460	 	 
1474	PRIVLG_C	System Administration	0016	N	1460	 	 
1475	PRIVLG_C	CDS Client Index	0017	N	1461	 	 
1476	PRIVLG_C	MEDS	0018	N	1461	 	 
2182	PRIVLG_C	LIS	0020	N	1461	 	 
1479	PRIVLG_C	Adoptions	0021	N	1460	 	 
2672	PRIVLG_C	Authority	0022	Y	1462	 	 
1480	PRIVLG_C	Probation	0023	Y	1462	 	 
1481	PRIVLG_C	Sealed	0024	N	1462	 	 
1482	PRIVLG_C	Sensitive Persons	0025	N	1462	 	 
1483	PRIVLG_C	Countywide Read	0026	N	1463	 	 
1484	PRIVLG_C	Countywide Read/Write	0027	N	1463	 	 
1485	PRIVLG_C	State Read Assignment	0028	Y	1463	 	 
1486	PRIVLG_C	Statewide Read	0029	N	1463	 	 
5390	PRIVLG_C	Officewide Read	0030	N	1463	 	 
5391	PRIVLG_C	Officewide Read/Write	0031	N	1463	 	 
5589	PRIVLG_C	SOC158 Application	0031	N	1460	 	 
5609	PRIVLG_C	Non-CWD	0032	N	1460	 	 
6072	PRIVLG_C	Cell Phone	0033	N	1460	 	 
6131	PRIVLG_C	Non-CWD Kin-GAP	0034	N	1460	 	 
6132	PRIVLG_C	Non-CWD Mental Health	0035	N	1460	 	 
6795	PRIVLG_C	Merge Client	0036	N	1460	 	 
6904	PRIVLG_C	Create Service Provider	0037	N	1460	 	 
5303	PRTERM_C	FC 7820 et seq	01	N	5302	 	 
5305	PRTERM_C	FC 7660 et seq	02	N	5302	 	 
5306	PRTERM_C	FC 7666	03	N	5302	 	 
5307	PRTERM_C	FC 7630	04	N	5302	 	 
5308	PRTERM_C	FC 8604(c)	05	N	5302	 	 
5309	PRTERM_C	WIC 366.26	06	N	5302	 	 
5311	PRTERM_C	Standard Relinquishment	07	N	5310	 	 
5312	PRTERM_C	Designated Relinquishment	08	N	5310	 	 
5313	PRTERM_C	Waiver	09	N	5310	 	 
5314	PRTERM_C	Denial	10	N	5310	 	 
5315	PRTERM_C	Birth parent deceased	11	N	5310	 	 
5302	PRTERM_C	Court Ordered	12	N	 	 	 
5310	PRTERM_C	Voluntary Category	13	N	 	 	 
1487	PRVT_SVC	ER Services	0001	N	 	01	 
1488	PRVT_SVC	ER and FM Services	0002	N	 	02	 
1489	PRVT_SVC	Probation Department Provided Services	0003	N	 	03	 
1490	PRVT_SVC	Svcs Not Reqrd - Guardnship/Relinqshmnt	0004	N	 	04	 
1491	PRVT_SVC	None	0005	N	 	05	 
1492	PTY_NTFC	Attorney	0001	N	 	 	 
1493	PTY_NTFC	Father	0002	N	 	 	 
1494	PTY_NTFC	Guardian	0003	N	 	 	 
1495	PTY_NTFC	Mother	0004	N	 	 	 
1496	RAP_ST_C	Arrest Only - No Disposition	0001	N	 	 	 
1497	RAP_ST_C	Cleared - RAP Rec'd - Charges Dismissed	0002	N	 	 	 
1498	RAP_ST_C	Exemption Decision Needed	0003	N	 	 	 
1499	RAP_ST_C	Not Cleared - Non-Exemptible	0004	N	 	 	 
1500	RAP_ST_C	Cleared - Arrest Only - No Conviction	0005	N	 	 	 
1501	RAP_ST_C	Cleared - No Dispo w/Flag to D.O.	0006	N	 	 	 
1502	RAP_ST_C	Cleared - RAP Not Applicable	0007	N	 	 	 
1503	RAP_ST_C	Not Cleared - No Dispo w/Flag to D.O.	0008	N	 	 	 
1504	RAP_ST_C	Under Appeal - Non Exemptible Case	0009	N	 	 	 
1506	RCM_LVLC	Min Extra Care/Suprvs Needs	100	N	 	 	 
1507	RCM_LVLC	Mod Extra Care/Suprvs Needs	150	N	 	 	 
1508	RCM_LVLC	Extreme Extra Care/Suprvs Needs	200	N	 	 	 
1505	RCM_LVLC	No Unusual Out of Home Care Needs	50	N	 	 	 
1510	RCM_PLC	Licensed Foster Family Home	100	N	 	 	 
1511	RCM_PLC	Small Family Home	150	N	 	 	 
1512	RCM_PLC	Family Home Certified by FFA	200	N	 	 	 
1513	RCM_PLC	Certified Pending Licensure	250	N	 	 	 
1514	RCM_PLC	Licensed Group Home	300	N	 	 	 
1515	RCM_PLC	County Operated Shelter Care	350	N	 	 	 
1509	RCM_PLC	Relative Placement	50	N	 	 	 
6833	REFROPNC	Change Disposition	0010	N	 	 	 
6834	REFROPNC	Data Cleanup Activities	0020	N	 	 	 
6835	REFROPNC	Grievance Review Hearing	0030	N	 	 	 
6836	REFROPNC	New Information	0040	N	 	 	 
6837	REFROPNC	Other	0050	N	 	 	 
1516	RFR_RSPC	3 Day	0001	N	 	 	 
1517	RFR_RSPC	5 Day	0002	N	 	 	 
1518	RFR_RSPC	10 Day	0003	N	 	 	 
1519	RFR_RSPC	Evaluate Out	0004	N	 	 	 
1520	RFR_RSPC	Immediate	0005	N	 	 	 
1521	RFR_RSPC	N/A Secondary Report	0006	N	 	 	 
1522	RFRD_RSC	Adoption	0001	N	 	 	 
1523	RFRD_RSC	AIDS/sexually transmitted diseases	0002	N	 	 	 
1524	RFRD_RSC	Battered women/sexual assault	0003	N	 	 	 
1525	RFRD_RSC	Birth control/pregnancy counseling	0004	N	 	 	 
1526	RFRD_RSC	Child Care	0005	N	 	 	 
1527	RFRD_RSC	Chronic and Terminal Illness	0006	N	 	 	 
1528	RFRD_RSC	Counseling/mental health/emotions	0007	N	 	 	 
1529	RFRD_RSC	Death & dying support	0008	N	 	 	 
1530	RFRD_RSC	Dental Care	0009	N	 	 	 
1531	RFRD_RSC	Drug/alcohol/tobacco addictions	0010	N	 	 	 
1532	RFRD_RSC	Eating Disorders	0011	N	 	 	 
1533	RFRD_RSC	Emergency assistance/food/clothes, etc.	0012	N	 	 	 
3060	RFRD_RSC	Entered in Error	0013	N	 	 	 
1534	RFRD_RSC	Handicapped/special education/disabled	0014	N	 	 	 
1535	RFRD_RSC	Health Associations	0015	N	 	 	 
3061	RFRD_RSC	Healthy Start	0016	N	 	 	 
1536	RFRD_RSC	Homeless	0017	N	 	 	 
1537	RFRD_RSC	Hospitals	0018	N	 	 	 
1538	RFRD_RSC	Housing	0019	N	 	 	 
1539	RFRD_RSC	Law Enforcement	0020	N	 	 	 
1540	RFRD_RSC	Licensing	0021	N	 	 	 
1541	RFRD_RSC	Medical assistance/health	0022	N	 	 	 
1542	RFRD_RSC	Nutrition	0023	N	 	 	 
1543	RFRD_RSC	Other socio-health subjects	0024	N	 	 	 
1544	RFRD_RSC	Parenting resources/education	0025	N	 	 	 
1545	RFRD_RSC	Runaway/homeless	0026	N	 	 	 
1546	RFRD_RSC	Teenage parent programs	0027	N	 	 	 
1547	RFRD_RSC	Transportation	0028	N	 	 	 
1548	RFRD_RSC	Youth high risk/gangs	0029	N	 	 	 
3225	RFRD_RSC	Not Referred	0030	N	 	 	 
3226	RFRD_RSC	Other	0031	N	 	 	 
6020	RGN_CTR	Alta California Regional Center	0001	N	 	 	 
6021	RGN_CTR	Central Valley Regional Center	0002	N	 	 	 
6022	RGN_CTR	Eastern Los Angeles Regional Center	0003	N	 	 	 
6023	RGN_CTR	Far Northern Regional Center	0004	N	 	 	 
6024	RGN_CTR	Frank D. Lanterman Regional Center	0005	N	 	 	 
6025	RGN_CTR	Harbor Regional Center	0006	N	 	 	 
6026	RGN_CTR	Golden Gate Regional Center	0007	N	 	 	 
6027	RGN_CTR	Inland Regional Center	0008	N	 	 	 
6028	RGN_CTR	Kern Regional Center	0009	N	 	 	 
6029	RGN_CTR	North Bay Regional Center	0010	N	 	 	 
6030	RGN_CTR	North Los Angeles County Regional Center	0011	N	 	 	 
6031	RGN_CTR	Redwood Coast Regional Center	0012	N	 	 	 
6032	RGN_CTR	Regional Center of the East Bay	0013	N	 	 	 
6033	RGN_CTR	Regional Center of Orange County	0014	N	 	 	 
6034	RGN_CTR	San Andreas Regional Center	0015	N	 	 	 
6035	RGN_CTR	San Diego Regional Center	0016	N	 	 	 
6036	RGN_CTR	San Gabriel/Pomona Regional Center	0017	N	 	 	 
6037	RGN_CTR	So. Central Los Angeles Regional Center	0018	N	 	 	 
6038	RGN_CTR	Tri-Counties Regional Center	0019	N	 	 	 
6039	RGN_CTR	Valley Mountain Regional Center	0020	N	 	 	 
6040	RGN_CTR	Westside Regional Center	0021	N	 	 	 
6006	RGN_SV_L	1	0001	N	 	 	 
6007	RGN_SV_L	2 - Owner	0002	N	 	 	 
6008	RGN_SV_L	2 - Staff	0003	N	 	 	 
6009	RGN_SV_L	3 - Owner	0004	N	 	 	 
6010	RGN_SV_L	3 - Staff	0005	N	 	 	 
6011	RGN_SV_L	4A	0006	N	 	 	 
6012	RGN_SV_L	4B	0007	N	 	 	 
6013	RGN_SV_L	4C	0008	N	 	 	 
6014	RGN_SV_L	4D	0009	N	 	 	 
6015	RGN_SV_L	4E	0010	N	 	 	 
6016	RGN_SV_L	4F	0011	N	 	 	 
6017	RGN_SV_L	4G	0012	N	 	 	 
6018	RGN_SV_L	4H	0013	N	 	 	 
6019	RGN_SV_L	4I	0014	N	 	 	 
6377	RGN_SV_L	Under Age 3	0015	N	 	 	 
6378	RGN_SV_L	Age 3 and Over	0016	N	 	 	 
6379	RGN_SV_L	Age 3 and Over with Supplement	0017	N	 	 	 
1549	RJT_TPC	Back of Card Has Not Been Completed	0001	N	 	 	 
1550	RJT_TPC	Front of Card Has Not Been Completed	0002	N	 	 	 
1551	RJT_TPC	Incorrect Fee or No Fee Submitted	0003	N	 	 	 
1552	RJT_TPC	Unreadable Prints	0004	N	 	 	 
1553	RLGN_TPC	Agnostic	0001	N	 	 	 
1554	RLGN_TPC	Atheist	0002	N	 	 	 
1555	RLGN_TPC	Bahai	0003	N	 	 	 
1556	RLGN_TPC	Buddhist	0004	N	 	 	 
1557	RLGN_TPC	Christian	0005	N	 	 	 
1558	RLGN_TPC	Christian Scientist	0006	N	 	 	 
3227	RLGN_TPC	Fundamentalist/Born Again	0007	N	 	 	 
1559	RLGN_TPC	Hindu	0008	N	 	 	 
1560	RLGN_TPC	Islam	0009	N	 	 	 
1561	RLGN_TPC	Jehovah's Witness	0010	N	 	 	 
1562	RLGN_TPC	Jewish	0011	N	 	 	 
1563	RLGN_TPC	Jewish - Conservative	0012	N	 	 	 
1564	RLGN_TPC	Jewish - Orthodox	0013	N	 	 	 
1565	RLGN_TPC	Jewish - Reform	0014	N	 	 	 
1566	RLGN_TPC	Mormon (LDS)	0015	N	 	 	 
1567	RLGN_TPC	No Preference	0016	N	 	 	 
1568	RLGN_TPC	Non-Denominational	0017	N	 	 	 
1569	RLGN_TPC	Orthodox	0018	N	 	 	 
3228	RLGN_TPC	Pentecostal	0019	N	 	 	 
1571	RLGN_TPC	Protestant	0020	N	 	 	 
1572	RLGN_TPC	Protestant - Baptist	0021	N	 	 	 
1573	RLGN_TPC	Protestant - Episcopal	0022	N	 	 	 
1574	RLGN_TPC	Protestant - Lutheran	0023	N	 	 	 
1575	RLGN_TPC	Protestant - Methodist	0024	N	 	 	 
1576	RLGN_TPC	Quaker	0025	N	 	 	 
1577	RLGN_TPC	Roman Catholic	0026	N	 	 	 
1578	RLGN_TPC	Seventh Day Adventist	0027	N	 	 	 
1579	RLGN_TPC	Shinto	0028	N	 	 	 
1570	RLGN_TPC	Other Religion	0029	N	 	 	 
1580	RLS_RSNC	Child 18 yrs of age	0001	N	 	 	Child has been determined to have already reached his/her 18th birthday.
1581	RLS_RSNC	Child dependent in other county	0002	N	 	 	Child is already a dependent in another county and has been transported to the jurisdictional county.
1582	RLS_RSNC	Child dependent in other state	0003	N	 	 	Child is already a dependent ward of another state and has returned to state of residence.
1583	RLS_RSNC	Child legally emancipated	0004	N	 	 	Child has been determined to be legally emancipated.
1584	RLS_RSNC	Child ran away/no petition filed	0005	N	 	 	Child ran away, no petition has been filed.
1585	RLS_RSNC	Child released home/Not in danger	0006	N	 	 	Child was released home, not in danger.
1586	RLS_RSNC	Child releasd home/parnt written agreemt	0007	N	 	 	Child was released home with parent's written promise to appear.
1587	RLS_RSNC	Child released home/VFM agreement	0008	N	 	 	Child was released home with parent's signed Voluntary FM agreement.
1588	RLS_RSNC	Child released home/WIC 301 contract	0009	N	 	 	Child was released home with parents signed WIC Section 301 contract.
1589	RLS_RSNC	Chld relsd to divrsn agncy/no petn filed	0010	N	 	 	Child was released to diversion agency, no petition was filed.
1590	RLS_RSNC	Child released to probation/WIC 601, 602	0011	N	 	 	Child was released to custody of Probation (WIC Section 610 or 602).
1591	RLS_RSNC	Child released/Volun placement agreement	0012	N	 	 	Child was released from custody with parent's signed voluntary placement agreement.
2537	RLS_RSNC	Child committed to State Hospital	0013	N	 	 	Child has been committed to a State Hospital.
1593	RMV_FRMC	Mother (Birth or Adoptive)	100	N	 	MO	 
1594	RMV_FRMC	Father (Birth or Adoptive)	150	N	 	FA	 
1595	RMV_FRMC	Legal Guardian	200	N	 	GU	 
1596	RMV_FRMC	Grandparents	250	N	 	GP	 
1597	RMV_FRMC	Grandmother	300	N	 	GM	 
1598	RMV_FRMC	Grandfather	350	N	 	GF	 
1599	RMV_FRMC	Sister	400	N	 	SI	 
1600	RMV_FRMC	Brother	450	N	 	BR	 
1592	RMV_FRMC	Parents	50	N	 	PA	 
1601	RMV_FRMC	Stepmother	500	N	 	SM	 
1602	RMV_FRMC	Stepfather	550	N	 	SF	 
1603	RMV_FRMC	Aunt	600	N	 	AU	 
1604	RMV_FRMC	Uncle	650	N	 	UC	 
1605	RMV_FRMC	Other Relative	700	N	 	OR	 
1606	RMV_FRMC	Indian Custodian	750	N	 	IC	 
1607	RMV_FRMC	Nonrelative	800	N	 	NR	 
1608	RMV_FRMC	Unable to Identify	850	N	 	UI	 
1609	RMV_RSNC	Care Taker Absence/Incapacity	0001	N	 	07	 
1610	RMV_RSNC	Child's Disability or Handicap	0002	N	 	08	 
1611	RMV_RSNC	Conversion	0003	Y	 	C	 
1612	RMV_RSNC	Disrupted Adoptive Placement	0004	Y	 	10	 
1613	RMV_RSNC	Emotional Abuse	0005	N	 	05	 
1614	RMV_RSNC	Exploitation	0006	N	 	06	 
1615	RMV_RSNC	General Neglect	0007	N	 	04	 
1616	RMV_RSNC	Law Violation	0008	N	 	13	 
1617	RMV_RSNC	Physical Abuse	0009	N	 	02	 
1618	RMV_RSNC	Relinquishment	0010	N	 	09	 
1619	RMV_RSNC	Severe Neglect	0011	N	 	03	 
1620	RMV_RSNC	Sexual Abuse	0012	N	 	01	 
1621	RMV_RSNC	Status Offense	0013	N	 	12	 
1622	RMV_RSNC	Voluntary Placement	0014	Y	 	11	 
5976	RMV_RSNC	Safely Surrendered Baby	0015	N	 	07	 
6138	RMV_RSNC	Non-CWD Mental Health/Kin-GAP	0016	Y	 	 	 
6548	RMV_RSNC	Voluntary Reentry	0017	N	 	14	 
5285	RMVPL_C	Nonrelative foster home	01	N	 	 	 
5286	RMVPL_C	Relative foster home	02	N	 	 	 
5287	RMVPL_C	Foster Family Agency	03	N	 	 	 
5288	RMVPL_C	Group home	04	N	 	 	 
5289	RMVPL_C	Another adoptive home	05	N	 	 	 
5290	RMVPL_C	Birth parents	06	N	 	 	 
5291	RMVPL_C	Same home, foster care	07	N	 	 	 
5292	RMVPL_C	Same home, guardianship	08	N	 	 	 
5293	RMVPL_C	County operated shelter	09	N	 	 	 
5294	RMVPL_C	Unknown	10	N	 	 	 
1623	RQST_STC	Accepted	0001	N	 	 	 
1624	RQST_STC	Created	0002	N	 	 	 
1625	RQST_STC	Held	0003	N	 	 	 
1626	RQST_STC	Rejected	0004	N	 	 	 
1627	RQST_STC	Sent	0005	N	 	 	 
5940	SBPLRSNC	Insufficient space in foster home	0001	N	 	 	 
5941	SBPLRSNC	SCP will take only certain gndr/age/cltr	0002	N	 	 	 
5942	SBPLRSNC	SCP unwilling/unabl to care for all sibs	0003	N	 	 	 
5943	SBPLRSNC	Child has special needs/behavior probs	0004	N	 	 	 
5944	SBPLRSNC	Siblings never lived together	0005	N	 	 	 
5945	SBPLRSNC	Siblings do not know each other	0006	N	 	 	 
5946	SBPLRSNC	Contact between siblings is dangerous	0007	N	 	 	 
5947	SBPLRSNC	Placement together not in best interest	0008	N	 	 	 
5948	SBPLRSNC	Sib interaction suspended by court order	0009	N	 	 	 
5949	SBPLRSNC	Other	0010	N	 	 	 
5576	SCNT_TPC	Alameda	01	N	 	04	 
5553	SCNT_TPC	Alpine	02	N	 	02	 
5551	SCNT_TPC	Amador	03	N	 	02	 
5530	SCNT_TPC	Butte	04	N	 	01	 
5552	SCNT_TPC	Calaveras	05	N	 	02	 
5542	SCNT_TPC	Colusa	06	N	 	01	 
5572	SCNT_TPC	Contra Costa	07	N	 	04	 
5534	SCNT_TPC	Del Norte	08	N	 	 	 
5550	SCNT_TPC	El Dorado	09	N	 	02	 
5562	SCNT_TPC	Fresno	10	N	 	03	 
5541	SCNT_TPC	Glenn	11	N	 	01	 
5536	SCNT_TPC	Humbolt	12	N	 	01	 
5584	SCNT_TPC	Imperial	13	N	 	05	 
5580	SCNT_TPC	Inyo	14	N	 	05	 
5566	SCNT_TPC	Kern	15	N	 	03	 
5563	SCNT_TPC	Kings	16	N	 	03	 
5543	SCNT_TPC	Lake	17	N	 	01	 
5533	SCNT_TPC	Lassen	18	N	 	01	 
5585	SCNT_TPC	Los Angeles	19	N	 	05	 
5561	SCNT_TPC	Madera	20	N	 	03	 
5571	SCNT_TPC	Marin	21	N	 	04	 
5560	SCNT_TPC	Mariposa	22	N	 	03	 
5567	SCNT_TPC	Mendocino	23	N	 	04	 
5559	SCNT_TPC	Merced	24	N	 	03	 
5539	SCNT_TPC	Modoc	25	N	 	01	 
5556	SCNT_TPC	Mono	26	N	 	02	 
5579	SCNT_TPC	Monterey	27	N	 	04	 
5569	SCNT_TPC	Napa	28	N	 	04	 
5549	SCNT_TPC	Nevada	29	N	 	02	 
5588	SCNT_TPC	Orange	30	N	 	05	 
5555	SCNT_TPC	Placer	31	N	 	02	 
5532	SCNT_TPC	Plumas	32	N	 	01	 
5582	SCNT_TPC	Riverside	33	N	 	05	 
5548	SCNT_TPC	Sacramento	34	N	 	02	 
5578	SCNT_TPC	San Benito	35	N	 	04	 
5581	SCNT_TPC	San Bernardino	36	N	 	05	 
5583	SCNT_TPC	San Diego	37	N	 	05	 
5573	SCNT_TPC	San Francisco	38	N	 	04	 
5557	SCNT_TPC	San joaquin	39	N	 	03	 
5565	SCNT_TPC	San Luis Obispo	40	N	 	03	 
5574	SCNT_TPC	San Mateo	41	N	 	04	 
5587	SCNT_TPC	Santa Barbara	42	N	 	05	 
5577	SCNT_TPC	Santa Clara	43	N	 	04	 
5575	SCNT_TPC	Santa Cruz	44	N	 	04	 
5540	SCNT_TPC	Shasta	45	N	 	01	 
5547	SCNT_TPC	Sierra	46	N	 	02	 
5538	SCNT_TPC	Siskiou	47	N	 	01	 
5570	SCNT_TPC	Solano	48	N	 	04	 
5568	SCNT_TPC	Sonoma	49	N	 	04	 
5558	SCNT_TPC	Stanislaus	50	N	 	03	 
5545	SCNT_TPC	Sutter	51	N	 	02	 
5531	SCNT_TPC	Tehama	52	N	 	01	 
5537	SCNT_TPC	Trinity	53	N	 	01	 
5564	SCNT_TPC	Tulare	54	N	 	03	 
5554	SCNT_TPC	Tuolumne	55	N	 	02	 
5586	SCNT_TPC	Ventura	56	N	 	05	 
5544	SCNT_TPC	Yolo	57	N	 	02	 
5546	SCNT_TPC	Yuba	58	N	 	02	 
1638	SCP_RLTC	Relative Guardian	0001	N	 	02	 
1636	SCP_RLTC	Nonrelative Guardian	0002	N	 	03	 
1637	SCP_RLTC	Nonrelative Nonguardian	0003	N	 	01	 
1639	SCP_RLTC	Relative Nonguardian	0004	N	 	04	 
6715	SCP_RLTC	Self	0005	N	 	05	 
6482	SIJ_STC	Application Approved	0001	N	 	 	 
6483	SIJ_STC	Application Denied	0002	N	 	 	 
6484	SIJ_STC	Filed Application	0003	N	 	 	 
6485	SIJ_STC	Interview Completed	0004	N	 	 	 
6486	SIJ_STC	Received Interview Date	0005	N	 	 	 
6487	SIJ_STC	Received Legal Residency Card	0006	N	 	 	 
6159	SOCD_TPC	Preschool	0001	N	 	08	Preschool
5985	SOCD_TPC	Elem Schools-public of one district	0002	N	 	61	Elementary Schools-public of one school district
5986	SOCD_TPC	Elementary Schools-private (any K-9)	0002	N	 	74	Elementary Schools-private (any of grades K-9)
5987	SOCD_TPC	Elementary Schools-public(K-8 inclusive)	0002	N	 	60	Elementary Schools-public (any of grades K-8 inclusive)
6045	SOCD_TPC	Kindergarten-private	0002	N	 	72	Kindergarten-private
6163	SOCD_TPC	Elementary School District	0002	N	 	52	Elementary School District
5991	SOCD_TPC	Intermediate/Middle-public (any 6-8)	0003	N	 	62	Intermediate/Middle-public (any of grades 6-8 inclusive)
5992	SOCD_TPC	Junior High School-public (grades 7-9)	0003	N	 	64	Junior High School-public (grades 7-9 MUST have ninth grade)
5984	SOCD_TPC	Continuation High Schools-public	0004	N	 	68	Continuation High Schools-public
5989	SOCD_TPC	High School-pub of 1 district	0004	N	 	67	High Schools-public of 1 school district
5990	SOCD_TPC	High Schools-private (any 9-12)	0004	N	 	80	High Schools-private (any of grades 9-12)
6165	SOCD_TPC	High School District	0004	N	 	56	High School District
5980	SOCD_TPC	Adult Education-public	0005	N	 	70	Adult Education-public
5982	SOCD_TPC	Community College Campuses	0005	N	 	82	Community College Campuses
6054	SOCD_TPC	State College and University Campuses	0005	N	 	84	State College and University Campuses
6056	SOCD_TPC	State University, Summer Schools	0005	N	 	85	State University, Summer Schools
6057	SOCD_TPC	University of California Summer Schools	0005	N	 	87	University of California Summer Schools
6060	SOCD_TPC	University of California Campuses	0005	N	 	86	University of California Campuses  (only the 9 main campuses)
6166	SOCD_TPC	University of California Campuses	0005	N	 	57	University of California Campuses
6167	SOCD_TPC	Community College District	0005	N	 	58	Community College District
6168	SOCD_TPC	California State University Campuses	0005	N	 	59	California State University Campuses
6042	SOCD_TPC	Juvenile Court Schools	0006	N	 	14	Juvenile Court Schools (usually county or district maintained)
6048	SOCD_TPC	Neglected and Delinquent Schools	0006	N	 	12	Neglected and Delinquent Schools
6059	SOCD_TPC	Youth Authority Facilities	0006	N	 	11	Youth Authority Facilities
6053	SOCD_TPC	Special Education Schools (public)	0007	N	 	09	Special Education Schools (public)
6055	SOCD_TPC	State Special Schools	0007	N	 	31	State Special Schools
6043	SOCD_TPC	K to 12 school-public (any K-12)	0008	N	 	65	K to 12 schools-public (any of grades K-12 inclusive)
6044	SOCD_TPC	K to 12-private (min. 1 elem. & 1 sec.)	0008	N	 	76	K to 12-private (at least one elementary and one secondary)
6058	SOCD_TPC	Upgraded-private (any K-12 - self-paced)	0008	N	 	78	Upgraded-private (any of grades K-12 - self-paced classes)
5981	SOCD_TPC	Alternative-public	0009	N	 	63	Alternative-public (usually county or district maintained)
5983	SOCD_TPC	District Community Day Schools	0010	N	 	69	District Community Day Schools
